Subject	Run	TrialNum 	 CueOnset 	 TargetOnset 	 ResponseTime 	 TargetStream 	 StimCat 	 Correct 	 ResponseChar 	 CueType 	 NumSeed/StartSide 	 Context
12	3	29	269.9964114	270.2464033	1.000102936	2	2	1	49	2	0	0
12	3	30	277.9963806	278.2463676	0.857908175	2	1	1	54	1	0	0
12	3	31	285.9963544	286.2463764	0.750085126	2	1	1	54	1	0	0
12	3	32	295.9962886	296.2462976	1.20826969	1	2	1	49	2	0	0
12	3	33	303.9962774	304.2462723	1.066382228	2	1	1	54	2	0	0
12	3	34	311.9962436	312.2462445	0.94616998	2	2	1	49	1	0	0
12	3	35	321.9961992	322.2462049	1.039768179	2	1	1	54	1	0	0
12	3	36	331.9961621	332.2461575	0.907778312	2	1	1	54	1	0	0
12	3	37	339.9961265	340.2461292	1.077614374	2	1	1	54	1	0	0
12	3	38	347.9960948	348.2460926	0.853408253	2	2	1	49	1	0	0
12	3	39	355.9960516	356.24606	1.324196341	1	2	1	49	2	0	0
12	3	40	365.9960232	366.2460214	1.082999067	2	1	1	54	2	0	0
12	3	41	373.9959954	374.2459631	0.965955812	2	2	1	49	1	0	1
12	3	42	383.9959465	384.2459465	1.046666127	2	1	1	54	1	0	0
12	3	43	393.9959043	394.2459073	0.89643357	2	2	1	49	1	0	0
12	3	44	403.9958647	404.2458653	1.095369249	1	2	1	49	2	0	0
12	3	45	413.9958351	414.2458213	0.959140273	1	1	1	54	1	0	0
12	3	46	421.9957911	422.2457893	0.977015894	1	2	1	49	1	0	0
12	3	47	431.9957494	432.2457301	1.000125878	1	2	1	49	1	0	0
12	3	48	441.9957105	442.2457099	1.154510608	1	1	1	54	1	0	0
12	3	49	451.9956752	452.2456667	1.444355159	2	2	1	49	2	0	0
12	3	50	459.9956362	460.2456362	1.50008573	2	1	1	54	1	0	0
12	3	51	467.9956024	468.2455982	0.813996578	2	1	1	54	1	0	0
12	3	52	475.9955722	476.2455692	1.058763724	1	2	1	49	2	0	0
12	3	53	483.9955448	484.2455348	1.890651319	1	1	1	54	1	0	0
12	3	54	493.9954983	494.2454995	1.000102031	2	2	1	49	2	0	0
12	3	55	501.9954678	502.2454626	0.88231377	2	1	1	54	1	0	0
12	3	56	509.9954367	510.2454291	0.879134211	2	1	1	54	1	0	0
12	3	57	519.9953748	520.2453893	0	1	1	0	0	2	0	0
12	3	58	529.9953464	530.2453416	1.107632873	1	2	1	49	1	0	0
12	3	59	537.9953168	538.245319	1.148696662	1	2	1	49	1	0	0
12	3	60	545.9952864	546.2452858	1.385353866	1	1	1	54	1	0	0
12	4	1	13.99307488	14.24308696	1.218586577	2	1	1	54	2	2107327000	1
12	4	2	21.99306462	22.24306311	1.042451167	2	1	1	54	1	20	0
12	4	3	29.9930296	30.24303534	0.768384266	1	1	1	54	2	1	0
12	4	4	39.99298342	40.24296983	1.10615252	1	2	1	49	1	2	0
12	4	5	47.99295353	48.24295172	1.063030002	1	2	1	49	1	3	0
12	4	6	57.99290312	58.24290403	1.040722982	1	2	1	49	1	0	0
12	4	7	67.99287082	68.24285241	0.852455864	1	1	1	54	1	0	0
12	4	8	75.9928349	76.24284124	0.970376041	1	2	1	49	1	0	0
12	4	9	85.99279868	86.24279747	0.855194698	1	1	1	54	1	0	0
12	4	10	93.99274404	94.24276215	0.877110801	1	2	1	49	1	0	0
12	4	11	103.9927211	104.242719	1.02386616	2	2	1	49	2	0	0
12	4	12	113.9926779	114.2426809	0.96877464	2	1	1	54	1	0	0
12	4	13	123.9926326	124.2426176	1.168408234	2	1	1	54	1	0	0
12	4	14	133.9925955	134.242594	1.132302601	1	2	1	49	2	0	0
12	4	15	141.9925596	142.2425626	0.935070957	1	1	1	54	1	0	0
12	4	16	151.9925182	152.2425228	0.889840506	1	1	1	54	1	0	0
12	4	17	161.9924748	162.2424775	1.037661755	1	2	1	49	1	0	0
12	4	18	169.9924422	170.2424473	1.000098107	1	2	1	49	1	0	0
12	4	19	177.9923975	178.2424141	1.220427056	2	1	1	54	2	0	0
12	4	20	185.9923785	186.2423797	0.777194237	2	2	1	49	1	0	0
12	4	21	193.9923833	194.2423589	0.846029733	2	1	1	54	1	0	2
12	4	22	203.9923	204.2422864	1.000123463	1	1	1	54	2	0	0
12	4	23	213.9922589	214.2422511	1.691626891	1	1	1	54	1	0	0
12	4	24	223.9922626	224.2422623	0.797483582	1	2	1	49	1	0	0
12	4	25	231.9922318	232.2588546	1.016596312	2	2	1	49	2	0	0
12	4	26	242.0088054	242.2588082	0.768346533	2	2	1	49	1	0	0
12	4	27	252.0087668	252.2587668	0	1	1	0	0	2	0	0
12	4	28	259.9920639	260.2587411	0.862076346	1	2	1	49	1	0	0
12	4	29	270.0087004	270.2587037	0.826951476	2	1	1	54	2	0	0
12	4	30	278.0086654	278.2586663	0.913674064	2	2	1	49	1	0	0
12	4	31	288.0086228	288.2586316	0.862496242	2	2	1	49	1	0	0
12	4	32	296.0085929	296.2585941	1.102456468	1	1	1	54	2	0	0
12	4	33	304.0085555	304.2585591	0.94617481	2	1	1	54	2	0	0
12	4	34	314.0085166	314.2585099	0.84195997	2	2	1	49	1	0	0
12	4	35	322.0084873	322.258484	1.000098107	1	1	1	54	2	0	0
12	4	36	330.0084465	330.2584417	0.836798055	2	1	1	54	2	0	0
12	4	37	338.0084157	338.2584124	1.432625537	1	2	1	49	2	0	0
12	4	38	346.0083855	346.2583789	1.082335866	2	2	1	49	2	0	0
12	4	39	356.0083511	356.2583424	1.156142196	2	1	1	54	1	0	0
12	4	40	366.0083043	366.2583016	0.879990304	2	2	1	49	1	0	0
12	4	41	374.0082651	374.2582723	0	1	1	0	0	2	0	3
12	4	42	382.0082373	382.2582322	1.194606614	2	1	1	54	2	0	0
12	4	43	392.0081936	392.2581939	1.196430189	1	1	1	54	2	0	0
12	4	44	400.0081607	400.2581631	0.937309296	2	2	1	49	2	0	0
12	4	45	410.0081275	410.2581235	0.796184349	1	2	1	49	2	0	0
12	4	46	420.0080834	420.2580795	0.86688719	1	2	1	49	1	0	0
12	4	47	430.0080363	430.258036	1.061645039	2	1	1	54	2	0	0
12	4	48	438.0080112	438.2580115	0.97658664	1	2	1	49	2	0	0
12	4	49	446.007981	446.2579768	0.914238252	2	1	1	54	2	0	0
12	4	50	456.0079334	456.2579379	0.751199013	2	2	1	49	1	0	0
12	4	51	466.0078962	466.2578929	1.258030249	1	2	1	49	2	0	0
12	4	52	476.0078546	476.2578482	0.815748309	2	1	1	54	2	0	0
12	4	53	484.0078205	484.2578198	1.87654782	2	1	1	54	1	0	0
12	4	54	494.0077815	494.2577797	0.919372698	1	2	1	49	2	0	0
12	4	55	504.0077447	504.2577365	0.949232112	2	1	1	54	2	0	0
12	4	56	514.0077015	514.2577012	0.85606528	2	1	1	54	1	0	0
12	4	57	522.0076674	522.257665	1.065790268	1	2	1	49	2	0	0
12	4	58	530.0076285	530.257627	0	1	2	0	0	1	0	0
12	4	59	538.0075965	538.2575883	0	2	1	0	0	2	0	0
12	4	60	546.0075596	546.2575608	1.30438153	1	2	1	49	2	0	0
13	1	1	13.99322491	14.2432394	1.066996224	1	1	1	54	1	2094085000	1
13	1	2	23.9931902	24.24320016	0.709823396	2	2	1	49	2	20	0
13	1	3	33.99316393	34.24315095	0.889593277	2	1	1	54	1	1	0
13	1	4	41.99313284	42.2431262	1.064532693	1	1	1	54	2	3	0
13	1	5	51.99306522	52.24309058	0.703294328	1	2	1	49	1	2	0
13	1	6	59.99304621	60.24304409	0.621262441	1	2	0	54	1	0	0
13	1	7	67.99301421	68.24301179	0.769035996	1	2	1	49	1	0	0
13	1	8	77.9929801	78.24297165	0.654849906	2	1	1	54	2	0	0
13	1	9	87.99294659	88.24294418	0.691566819	2	2	1	49	1	0	0
13	1	10	95.99291218	96.24291188	1.106448953	2	2	1	49	1	0	0
13	1	11	103.9928702	104.2428717	0.828180072	2	1	1	54	1	0	0
13	1	12	113.9928231	114.2428271	1.017077487	1	1	1	54	2	0	0
13	1	13	121.9928098	122.2427978	1.000111389	1	1	1	54	1	0	0
13	1	14	129.9927785	130.2427745	0.936750843	2	1	1	54	2	0	0
13	1	15	137.9927338	138.2427468	0.893526898	2	2	1	49	1	0	0
13	1	16	147.9927	148.242693	0.828444205	2	2	1	49	1	0	0
13	1	17	157.9926483	158.2426686	0.922240126	2	1	1	54	1	0	0
13	1	18	165.992601	166.2426215	1.085059305	2	2	1	49	1	0	0
13	1	19	175.9925844	176.2425804	1.064746414	2	2	1	49	1	0	0
13	1	20	185.992546	186.2425475	0.8505532	2	1	1	54	1	0	0
13	1	21	195.9925101	196.2425092	1.417475165	1	1	1	54	2	0	3
13	1	22	205.9924681	206.2424678	0.716237151	1	2	1	49	1	0	0
13	1	23	213.9924247	214.2424277	1.064061479	2	1	1	54	2	0	0
13	1	24	223.9923833	224.242386	0.895912548	1	1	1	54	2	0	0
13	1	25	233.9923438	234.242345	0.914690448	2	2	1	49	2	0	0
13	1	26	241.9923241	242.2423257	1.217529743	2	2	1	49	1	0	0
13	1	27	251.9922909	252.2422912	0.841288317	2	2	1	49	1	0	0
13	1	28	261.9922469	262.2422484	0.88513773	1	1	1	54	2	0	0
13	1	29	269.9921998	270.2422158	0.925799131	1	2	1	49	1	0	0
13	1	30	279.9921753	280.2421768	0.882709818	2	2	1	49	2	0	0
13	1	31	290.0088027	290.2588006	0.956861785	1	1	1	54	2	0	0
13	1	32	298.0087629	298.2587635	0.957743839	1	1	1	54	1	0	0
13	1	33	306.0087439	306.2587245	0.838675362	1	1	1	54	1	0	0
13	1	34	316.0086941	316.2586956	0.684361269	2	1	1	54	2	0	0
13	1	35	324.0086645	324.2586633	1.015177842	1	2	1	49	2	0	0
13	1	36	334.0086204	334.2586267	0.762051713	2	2	1	49	2	0	0
13	1	37	342.008592	342.2585902	0.70980619	2	1	1	54	1	0	0
13	1	38	350.0085591	350.2585606	0.825647413	2	2	1	49	1	0	0
13	1	39	358.0085316	358.2585452	0.667386115	2	2	1	49	1	0	0
13	1	40	366.0084948	366.2584948	0.884298239	2	1	1	54	1	0	0
13	1	41	376.0084562	376.2584532	0.923042185	1	1	1	54	2	0	2
13	1	42	386.0084124	386.2584157	0.956941176	2	2	1	49	2	0	0
13	1	43	394.008384	394.2583843	0.722716713	1	1	1	54	2	0	0
13	1	44	402.0083539	402.2583469	1.139554337	1	1	1	54	1	0	0
13	1	45	410.0083264	410.2583216	0.871366887	2	2	1	49	2	0	0
13	1	46	418.0082889	418.2582889	0.817433629	1	2	1	49	2	0	0
13	1	47	426.0082542	426.2582548	0.881990471	2	2	1	49	2	0	0
13	1	48	434.0082198	434.2582277	0.716979742	1	1	1	54	2	0	0
13	1	49	444.0081803	444.2581845	0.721701536	2	2	1	49	2	0	0
13	1	50	454.0081453	454.2581401	0.693540422	1	2	1	49	2	0	0
13	1	51	462.0081057	462.2581093	1.002464135	1	1	1	54	1	0	0
13	1	52	472.0080728	472.2581099	0.82708973	2	1	1	54	2	0	0
13	1	53	482.008026	482.2580239	0.750121048	1	1	1	54	2	0	0
13	1	54	492.0079916	492.2579949	0.644842734	1	1	1	54	1	0	0
13	1	55	502.007965	502.2579521	0.72355892	2	2	1	49	2	0	0
13	1	56	512.0079062	512.2579116	0.964468818	2	2	1	49	1	0	0
13	1	57	520.0078814	520.2578754	0.835277554	1	1	1	54	2	0	0
13	1	58	528.0078431	528.2578473	0.520039702	1	2	0	54	1	0	0
13	1	59	536.0078135	536.2578156	0.648939664	2	2	1	49	2	0	0
13	1	60	546.0077722	546.2577625	0.6977907	1	1	1	54	2	0	0
13	2	1	15.99295746	16.24294689	0.841633653	1	2	1	49	2	2113702000	2
13	2	2	25.99292637	26.24291278	0.950174237	2	1	1	54	2	21	0
13	2	3	35.99287837	36.24287173	0.816162771	1	2	1	49	2	1	0
13	2	4	45.99283098	46.24283731	0.702872923	2	1	1	54	2	3	0
13	2	5	53.99279354	54.24279203	0.660809352	1	2	1	49	2	2	0
13	2	6	61.99276698	62.24277181	0.754713945	1	1	1	54	1	0	0
13	2	7	71.99272834	72.24273166	0.750095088	2	2	1	49	2	0	0
13	2	8	79.99269423	80.2427063	1.083374588	2	2	0	54	1	0	0
13	2	9	89.99265408	90.24265227	0.826112891	1	1	1	54	2	0	0
13	2	10	99.9926082	100.2426173	0.755814852	1	2	1	49	1	0	0
13	2	11	107.992588	108.242585	1.500078787	2	2	1	49	2	0	0
13	2	12	117.9925403	118.2425406	0.841459778	1	2	1	49	2	0	0
13	2	13	125.9925146	126.2425122	0.779357713	2	1	1	54	2	0	0
13	2	14	133.9924715	134.2424718	1.000100522	1	1	1	54	2	0	0
13	2	15	141.9924437	142.2424398	0.696202581	2	1	1	54	2	0	0
13	2	16	149.9924047	150.2424081	0.663923406	1	2	1	49	2	0	0
13	2	17	159.9923658	160.2423673	1.273618931	1	1	1	54	1	0	0
13	2	18	167.9923356	168.2423326	0.92336971	2	1	1	54	2	0	0
13	2	19	177.9922891	178.2422891	0.694378101	2	2	1	49	1	0	0
13	2	20	185.9922644	186.242265	0.666987048	1	1	1	54	2	0	0
13	2	21	193.9922321	194.2422357	0.819950289	1	2	1	49	1	0	1
13	2	22	204.0088543	204.258848	0.876092002	1	1	1	54	1	0	0
13	2	23	212.0088199	212.2588251	0.870988045	2	2	1	49	2	0	0
13	2	24	220.0087825	220.2587822	0.733436894	2	1	1	54	1	0	0
13	2	25	228.0087544	228.2587457	0.73341697	2	2	1	49	1	0	0
13	2	26	236.0087173	236.2587149	0.69647577	2	1	1	54	1	0	0
13	2	27	246.0086796	246.2586829	0.774347033	2	2	1	49	1	0	0
13	2	28	256.0086397	256.258637	1.145025061	1	2	1	49	2	0	0
13	2	29	264.0086083	264.2586062	0.769000074	1	1	1	54	1	0	0
13	2	30	274.0085612	274.258567	0.778790204	1	2	1	49	1	0	0
13	2	31	282.0085356	282.2585359	0.662624777	1	2	1	49	1	0	0
13	2	32	290.0084993	290.2585039	0.807378158	1	2	1	49	1	0	0
13	2	33	300.0084592	300.2584664	0.710247518	1	1	1	54	1	0	0
13	2	34	310.0084145	310.2584188	0.652057038	2	1	1	54	2	0	0
13	2	35	320.0083717	320.258368	0.962773234	2	1	1	54	1	0	0
13	2	36	328.0083457	328.2583472	0.951660627	1	2	0	54	2	0	0
13	2	37	338.0083016	338.2583016	1.507615485	1	1	1	54	1	0	0
13	2	38	348.0082627	348.2582769	0.871069247	1	1	1	54	1	0	0
13	2	39	358.0082216	358.2582228	0.814016501	2	2	1	49	2	0	0
13	2	40	366.0081905	366.2581884	0.750099616	2	1	1	54	1	0	0
13	2	41	374.0081604	374.2581616	0.883788991	2	2	1	49	1	0	3
13	2	42	382.0081211	382.2581217	0.716546262	2	1	1	54	1	0	0
13	2	43	390.0080912	390.2580891	0.707434426	2	2	1	49	1	0	0
13	2	44	400.0080556	400.2580499	0.948214823	1	1	1	54	2	0	0
13	2	45	408.0080109	408.2580197	0.816968754	1	2	1	49	1	0	0
13	2	46	418.0079801	418.2579768	0.927918233	2	1	1	54	2	0	0
13	2	47	428.0079358	428.2579337	0.891666798	1	2	1	49	2	0	0
13	2	48	438.0078965	438.2578908	0.75051106	1	2	1	49	1	0	0
13	2	49	446.0078654	446.25786	1.059362024	1	1	1	54	1	0	0
13	2	50	456.0078229	456.2578156	1.102138904	2	2	1	49	2	0	0
13	2	51	464.0077921	464.2577924	0.951097948	2	2	1	49	1	0	0
13	2	52	472.0077534	472.2577571	1.002766304	1	2	1	49	2	0	0
13	2	53	480.0077287	480.2577223	1.384757982	1	1	1	54	1	0	0
13	2	54	490.0076831	490.2576783	0.800330181	1	1	1	54	1	0	0
13	2	55	500.0076466	500.2576366	0.696165452	2	1	1	54	2	0	0
13	2	56	510.0076101	510.2575956	0.7999773	1	2	1	49	2	0	0
13	2	57	520.0075608	520.2575563	0.827706443	2	1	1	54	2	0	0
13	2	58	528.0075252	528.2575249	0.812670781	1	1	1	54	2	0	0
13	2	59	536.0074947	536.2574923	1.519547056	2	2	1	49	2	0	0
13	2	60	546.0074582	546.2574486	0.682247902	2	1	1	54	1	0	0
13	3	1	13.99314944	14.2431591	0.750115313	2	1	1	54	1	2099204000	2
13	3	2	21.99313677	22.24311835	0.975809636	1	2	1	49	2	21	0
13	3	3	29.99309662	30.24309088	1.186686546	1	2	1	49	1	1	0
13	3	4	37.99307096	38.24306432	0.693589928	2	1	1	54	2	3	0
13	3	5	47.9930287	48.24302689	1.000101125	1	2	1	49	2	2	0
13	3	6	55.992981	56.24298644	0.761096306	1	2	1	49	1	0	0
13	3	7	65.99295655	66.24293391	0.851792664	2	1	1	54	2	0	0
13	3	8	75.99289618	76.24289467	0.970612402	1	1	1	54	2	0	0
13	3	9	83.99287565	84.24287716	0.644587355	2	1	1	54	2	0	0
13	3	10	93.9928355	94.24283067	0.932398232	1	1	1	54	2	0	0
13	3	11	101.9927839	102.2428011	0.796191593	2	2	1	49	2	0	0
13	3	12	111.9927697	112.2427465	0.918041769	1	2	1	49	2	0	0
13	3	13	121.9927151	122.2427006	0.757760381	2	1	1	54	2	0	0
13	3	14	129.9926746	130.2426822	0.835683866	1	2	1	49	2	0	0
13	3	15	139.9926474	140.242629	0.963397494	1	1	1	54	1	0	0
13	3	16	147.9926085	148.2426043	0.821261294	2	2	1	49	2	0	0
13	3	17	157.9925717	158.2425617	0.93608402	2	2	1	49	1	0	0
13	3	18	167.9925273	168.2425276	0.877915275	1	1	1	54	2	0	0
13	3	19	175.9924935	176.2424772	0.80773919	2	1	1	54	2	0	0
13	3	20	185.9924527	186.2424313	0.750108672	1	2	1	49	2	0	0
13	3	21	195.9923933	196.2424026	0.861272174	1	1	1	54	1	0	1
13	3	22	205.9923507	206.2423664	0.795129628	2	2	1	49	2	0	0
13	3	23	213.9923371	214.2423353	1.016885198	2	2	1	49	1	0	0
13	3	24	221.9922879	222.2423039	0.898757035	2	1	1	54	1	0	0
13	3	25	231.992246	232.2422544	0.785571934	2	2	1	49	1	0	0
13	3	26	241.9922013	242.24221	0.759558599	2	2	1	49	1	0	0
13	3	27	249.9921711	250.2588332	1.129578558	2	1	1	54	1	0	0
13	3	28	260.0088066	260.258803	0.94442157	1	1	1	54	2	0	0
13	3	29	268.0087762	268.258775	0.859180843	1	1	1	54	1	0	0
13	3	30	278.0087336	278.2587285	0.98003335	1	1	1	54	1	0	0
13	3	31	286.0086959	286.2587043	1.362902554	2	2	1	49	2	0	0
13	3	32	296.0086599	296.2586624	1.02060238	2	2	0	54	1	0	0
13	3	33	304.0086219	304.2586282	0.883535423	2	1	1	54	1	0	0
13	3	34	314.0085827	314.2585833	0.806158919	2	2	1	49	1	0	0
13	3	35	322.0085461	322.2585467	0.816202919	2	1	1	54	1	0	0
13	3	36	330.0085217	330.2585178	1.131918626	1	2	1	49	2	0	0
13	3	37	338.0084864	338.2584861	1.056828761	1	2	1	49	1	0	0
13	3	38	348.0084459	348.2584477	0.649774928	2	1	1	54	2	0	0
13	3	39	358.0084052	358.2584064	0.842413373	2	1	1	54	1	0	0
13	3	40	366.008359	366.258375	0.766273013	2	2	1	49	1	0	0
13	3	41	374.0083375	374.258336	0.701041499	2	1	1	54	1	0	3
13	3	42	384.0083004	384.2582959	0.787896607	1	2	1	49	2	0	0
13	3	43	392.0082675	392.2582663	0.955700505	2	2	1	49	2	0	0
13	3	44	402.0082262	402.2582183	0.942622446	2	1	1	54	1	0	0
13	3	45	410.0081942	410.2581881	0.779393635	2	2	1	49	1	0	0
13	3	46	418.0081558	418.2581531	0	2	2	0	0	1	0	0
13	3	47	428.0081447	428.2581124	0.935082428	2	1	1	54	1	0	0
13	3	48	436.0080861	436.258081	0.94082453	2	1	1	54	1	0	0
13	3	49	446.0080462	446.2580378	1.500101125	1	1	1	54	2	0	0
13	3	50	456.0080007	456.2580022	0.871431487	2	1	1	54	2	0	0
13	3	51	464.0079714	464.2579705	0.976350882	2	2	1	49	1	0	0
13	3	52	472.0079385	472.2579433	1.106098486	1	2	1	49	2	0	0
13	3	53	480.0079017	480.257905	0.893003462	1	1	1	54	1	0	0
13	3	54	490.0078697	490.2578691	0.85484091	1	2	1	49	1	0	0
13	3	55	500.0078202	500.2578171	1.101591923	2	1	1	54	2	0	0
13	3	56	510.0077812	510.2577866	1.034223497	1	2	1	49	2	0	0
13	3	57	518.0077543	518.2577317	0.938175652	1	2	1	49	1	0	0
13	3	58	528.0077054	528.2576888	0.795099441	2	1	1	54	2	0	0
13	3	59	536.0076704	536.2576722	0.720944455	1	1	1	54	2	0	0
13	3	60	546.0076294	546.2576164	0.92154523	2	2	1	49	2	0	0
13	4	1	13.99390441	14.24391136	0.806676922	1	1	1	54	1	2137902999	3
13	4	2	23.9938706	24.24386457	0.810664275	1	1	1	54	1	20	0
13	4	3	33.99383559	34.2438377	0.955251328	2	2	1	49	2	1	0
13	4	4	41.99379695	42.24380178	1.015979599	2	2	1	49	1	3	0
13	4	5	49.99376646	50.24376586	0.750100522	2	1	1	54	1	2	0
13	4	6	59.99372691	60.24372903	0.869819822	1	1	1	54	2	0	0
13	4	7	67.99369612	68.24369401	0.759397704	1	2	1	49	1	0	0
13	4	8	77.99364873	78.24365205	0.93139513	2	2	1	49	2	0	0
13	4	9	87.99360707	88.24360375	0.750101729	2	1	1	54	1	0	0
13	4	10	97.99356361	98.24355968	0.804091738	2	2	1	49	1	0	0
13	4	11	107.9935232	108.2435198	0.797860311	2	1	1	54	1	0	0
13	4	12	115.9934903	116.2434866	0.889720363	1	2	1	49	2	0	0
13	4	13	125.9934471	126.2434483	0.682447738	2	2	1	49	2	0	0
13	4	14	133.9934193	134.2434039	0.756427943	1	1	1	54	2	0	0
13	4	15	143.993381	144.243374	0.917036252	2	2	1	49	2	0	0
13	4	16	151.993339	152.2433378	0.8039076	2	1	1	54	1	0	0
13	4	17	159.9933067	160.2433064	0.883732843	1	1	1	54	2	0	0
13	4	18	167.993282	168.2432696	0.812612823	2	2	1	49	2	0	0
13	4	19	175.9932379	176.2432343	0.684432208	2	2	1	49	1	0	0
13	4	20	185.9931944	186.243198	0.796162916	1	1	1	54	2	0	0
13	4	21	195.9931558	196.2431531	0.808063394	1	1	1	54	1	0	1
13	4	22	205.9931144	206.2431078	0.750105955	2	1	1	54	2	0	0
13	4	23	213.9930791	214.2430773	0.833661965	2	2	1	49	1	0	0
13	4	24	221.9930459	222.2430483	0.593471113	2	2	1	49	1	0	0
13	4	25	231.9930076	232.2430015	0.977283649	2	1	1	54	1	0	0
13	4	26	241.9929611	242.2429653	1.145087849	1	1	1	54	2	0	0
13	4	27	251.9929188	252.2429149	0.664913829	1	2	1	49	1	0	0
13	4	28	259.9928904	260.2428889	1.00010837	2	2	1	49	2	0	0
13	4	29	269.99284	270.242844	0.845637306	2	1	1	54	1	0	0
13	4	30	279.9928065	280.2428089	1.290391231	1	2	1	49	2	0	0
13	4	31	287.9927733	288.2427688	0.870161837	1	1	1	54	1	0	0
13	4	32	295.9927465	296.2427374	0.750094182	1	2	1	49	1	0	0
13	4	33	303.992709	304.2427036	0.754832579	1	2	1	49	1	0	0
13	4	34	313.9926613	314.2426571	0.665728868	2	1	1	54	2	0	0
13	4	35	321.992629	322.242633	0.72551109	2	2	1	49	1	0	0
13	4	36	331.9925934	332.2425907	0.750093579	2	1	1	54	1	0	0
13	4	37	339.9925539	340.2425527	0.782147864	2	1	1	54	1	0	0
13	4	38	347.9925185	348.2425143	0.680005035	2	2	1	49	1	0	0
13	4	39	355.9924884	356.2424868	0.962836324	2	2	1	49	1	0	0
13	4	40	365.9924491	366.2424506	0.826598292	2	1	1	54	1	0	0
13	4	41	373.992415	374.242412	0.727487107	2	1	1	54	1	0	2
13	4	42	381.9923782	382.2423824	0.93432746	1	1	1	54	2	0	0
13	4	43	391.9923374	392.2423341	0.776085481	2	2	1	49	2	0	0
13	4	44	399.9923118	400.2423087	0.769935859	1	2	1	49	2	0	0
13	4	45	407.9922638	408.2422743	0.853809735	1	1	1	54	1	0	0
13	4	46	417.9922375	418.2422254	0.846604184	2	1	1	54	2	0	0
13	4	47	428.0088589	428.2421886	0.770473484	2	2	1	49	1	0	0
13	4	48	438.0088121	438.258819	0.744541954	1	2	1	49	2	0	0
13	4	49	448.0087701	448.258775	0.983424517	2	1	1	54	2	0	0
13	4	50	458.0087288	458.2587303	0.916199478	1	2	1	49	2	0	0
13	4	51	466.0087004	466.2586998	0.964157292	2	1	1	54	2	0	0
13	4	52	474.0086684	474.2586681	0.729039002	1	2	1	49	2	0	0
13	4	53	482.0086382	482.2586352	0.912762729	2	2	1	49	2	0	0
13	4	54	492.0085923	492.2585935	0.933472272	2	1	1	54	1	0	0
13	4	55	500.0085594	500.25856	0	1	2	0	0	2	0	0
13	4	56	508.0085347	508.2585262	0.768159678	2	1	1	54	2	0	0
13	4	57	516.0084942	516.2584951	0.756075363	2	1	1	54	1	0	0
13	4	58	526.0084511	526.2584526	0.811959584	1	2	1	49	2	0	0
13	4	59	536.0084025	536.2584064	0.877505642	2	2	1	49	2	0	0
13	4	60	546.0083774	546.2583723	0.913461248	1	1	1	54	2	0	0
15	1	1	16.00306489	16.25306481	1.098430729	2	1	1	54	1	2112527000	2
15	1	2	26.00314971	26.25315658	0.889332369	2	2	1	49	1	21	0
15	1	3	34.00320858	34.2532079	1.148193082	2	1	1	54	1	3	0
15	1	4	42.00326684	42.25326797	1.883211655	1	2	1	49	2	2	0
15	1	5	52.00335106	52.25334857	1.504858446	1	1	1	54	1	1	0
15	1	6	60.00342109	60.25342343	1.629734188	2	2	1	49	2	0	0
15	1	7	68.0034869	68.25348501	1.136581655	1	1	1	54	2	0	0
15	1	8	76.00354365	76.25354659	1.150420882	1	2	1	49	1	0	0
15	1	9	84.00361278	84.25360757	1.2051659	2	1	1	54	2	0	0
15	1	10	94.00369006	94.25368425	1.200888403	2	1	1	54	1	0	0
15	1	11	104.0037643	104.2537706	1.698802935	1	2	1	49	2	0	0
15	1	12	112.0038286	112.2538301	1.531609857	1	2	0	54	1	0	0
15	1	13	120.0038881	120.2538856	1.546438614	2	1	1	54	2	0	0
15	1	14	130.0039708	130.2539695	1.298271342	2	2	1	49	1	0	0
15	1	15	138.0040375	138.2540583	1.194116555	1	1	1	54	2	0	0
15	1	16	148.0041124	148.2541054	1.691084724	2	1	1	54	2	0	0
15	1	17	158.0041836	158.2541787	1.04578099	1	2	1	49	2	0	0
15	1	18	168.0042612	168.2542647	1.157475884	1	1	1	54	1	0	0
15	1	19	176.0043454	176.2543136	1.888503736	1	2	1	49	1	0	0
15	1	20	186.0044016	186.2544078	1.500101881	2	2	1	49	2	0	0
15	1	21	194.0044695	194.2544667	1.148015583	2	1	1	54	1	0	1
15	1	22	202.0045311	202.2545277	1.770834535	1	2	1	49	2	0	0
15	1	23	210.0045763	210.2545796	0	2	1	0	0	2	0	0
15	1	24	220.0046621	220.2546747	1.088443966	1	2	1	49	2	0	0
15	1	25	228.0047276	228.2547351	1.309268765	2	1	1	54	2	0	0
15	1	26	238.0048133	238.2548054	0	2	2	0	0	1	0	0
15	1	27	246.0048429	246.2548455	1.05907504	1	1	1	54	2	0	0
15	1	28	256.0049519	256.2549464	1.519817006	2	2	1	49	2	0	0
15	1	29	266.0050249	266.2550242	1.676616098	1	1	1	54	2	0	0
15	1	30	274.005085	274.255091	1.549263211	1	1	1	54	1	0	0
15	1	31	284.0051668	284.2551661	1.688180736	2	2	1	49	2	0	0
15	1	32	292.0052257	292.2552365	1.436944352	1	2	1	49	2	0	0
15	1	33	302.0052972	302.2552989	0	2	1	0	0	2	0	0
15	1	34	312.0053745	312.2553808	1.941628618	2	2	1	49	1	0	0
15	1	35	322.0054572	322.2554611	1.052305607	1	1	1	54	2	0	0
15	1	36	330.005514	330.2555175	1.363237072	2	1	1	54	2	0	0
